# date, lon, lat, tau, shf, lhf, L, cd, cdn, ct, ctn, cq, cqn, tsrv, tsr, qsr, usr, psim, psit, psiq, u10n, t10n, tv10n, q10n, zo, zot, zoq, uref, tref, qref, iter, dter, dqer, dtwl, qair, qsea, Rl, Rs, Rnl
2.012040200000000000e+07,2.398184700000000191e+02,3.433130999999999489e+01,1.546573710331709539e-01,-2.943418663765555010e+01,6.490110841782480122e+01,1.966841204859472043e+02,1.171477833931867550e-03,1.328343811884640955e-03,1.059777148739217368e-03,1.192418672563244023e-03,1.059777148739217368e-03,1.192418672563244023e-03,5.692299646919148082e-02,6.715122333165887691e-02,-6.013896733706752980e-05,3.544858901973135801e-01,-3.609849075304405464e-01,-3.559006178386495689e-01,-3.559006178386495689e-01,9.726279587950358518e+00,1.352823931395386126e+01,2.879057050704357721e+02,6.402412524289647841e-03,1.712441377211343580e-04,4.901062405955296236e-05,4.901062405955296236e-05,9.951568422479478926e+00,1.357092984380841472e+01,6.364179946338781833e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,6.298304003053483910e-03,8.240568677749242343e-03,3.700000000000000000e+02,5.843903999999999996e+02,2.599031123144488920e+00
2.012040300000000000e+07,2.944774799999999573e+02,2.781724399999999875e+01,2.099538515284785356e-01,2.105345804016721090e+01,2.318544562365128741e+02,-2.087247856875797822e+02,1.232753232354067688e-03,1.413059313306788863e-03,1.115635594576766532e-03,1.216233222680710400e-03,1.115635594576766532e-03,1.216233222680710400e-03,-7.584716300618207785e-02,-4.185996724597894347e-02,-1.890795493084216218e-04,4.209268449181016725e-01,3.765538496111779931e-01,5.491961132636307141e-01,5.491961132636307141e-01,1.119766091633863958e+01,2.034320499242011238e+01,2.954088771156409621e+02,1.009667390852699020e-02,2.391666347657257340e-04,4.273896999522065033e-05,4.273896999522065033e-05,1.098804191897243854e+01,2.037508683043307656e+01,1.024068270641238614e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.990049419121451932e-03,1.594064352652095964e-02,3.700000000000000000e+02,4.423470200000000432e+02,5.703053679134536935e+01
2.012040300000000000e+07,2.375868799999999794e+02,3.434318499999999830e+01,1.711660057372793586e-01,-1.697215276587713717e+01,3.162569285187354495e+01,3.814632366687669105e+02,1.227893744341359249e-03,1.352077022552385663e-03,1.095540167834587256e-03,1.198311729897757116e-03,1.095540167834587256e-03,1.198311729897757116e-03,3.210885824513474984e-02,3.678872471970359020e-02,-2.786189268497468011e-05,3.727536440272012919e-01,-1.861254040267491527e-01,-1.835039219278228051e-01,-1.835039219278228051e-01,1.013732613928211457e+01,1.330293421241236729e+01,2.879184722192617869e+02,7.769506610773435976e-03,1.886398507668035174e-04,4.671010923729229897e-05,4.671010923729229897e-05,1.025947213141046888e+01,1.331499465259730641e+01,7.760372652129117824e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.733283792629994276e-03,8.624458151175514592e-03,3.700000000000000000e+02,4.620445000000000277e+02,6.158306034464238188e+00
2.012040400000000000e+07,2.363589299999999866e+02,3.338414000000000215e+01,2.463951006988366610e-01,-2.575956498568871211e+00,9.480991403029941011e+01,-2.306557786960056546e+03,1.358864803879678311e-03,1.444553561861639359e-03,1.154182312001453660e-03,1.217617886166016484e-03,1.154182312001453660e-03,1.217617886166016484e-03,-7.474500026259920694e-03,4.648092953808386808e-03,-6.962580712040758934e-05,4.470367626025250618e-01,2.390265626441845370e-02,4.687857603082620783e-02,4.687857603082620783e-02,1.176187105783794706e+01,1.372828438969656872e+01,2.882572766143737795e+02,7.263575958181804279e-03,2.687541253348379490e-04,3.780011858254648263e-05,3.780011858254648263e-05,1.173318217465893731e+01,1.372789144563154196e+01,7.269462038334086745e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.213168107650724109e-03,9.436907849847169655e-03,3.700000000000000000e+02,5.213873999999999569e+02,1.342087898962710923e+01
2.012040400000000000e+07,2.943097999999999956e+02,2.525538999999999845e+01,1.294547347871278370e-02,1.369834874746497100e+01,1.194763521641516348e+02,-3.942018695020543362e+00,1.305662051997542091e-03,9.928756475404991368e-04,1.550824010537001302e-03,1.055143433354414125e-03,1.550824010537001302e-03,1.055143433354414125e-03,-1.762811257600876702e-01,-1.071403073368033809e-01,-3.838856828733189144e-04,1.062807017903284468e-01,1.654014210466325352e+00,2.654847188896127363e+00,2.654847188896127363e+00,3.381726270280696944e+00,2.004566966347954349e+01,2.943715605743475408e+02,5.971990486669656768e-03,3.068225430980483831e-05,6.489866383274821228e-05,6.489866383274821228e-05,2.820599022247766818e+00,2.075008628189732462e+01,8.495928127977322997e-03,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.491560816978056814e-03,1.747662036824351381e-02,3.700000000000000000e+02,4.618433499999999867e+02,6.624312651436075328e+01
2.012040500000000000e+07,2.380770399999999825e+02,3.381273699999999849e+01,5.329552352431998763e-01,1.614110766113148898e+01,1.830112755169254513e+02,-1.007967704503112714e+03,1.579512952557421976e-03,1.677332082492688156e-03,1.179731247091287587e-03,1.237161865983515442e-03,1.179731247091287587e-03,1.237161865983515442e-03,-3.557505222835664893e-02,-1.974049732177628885e-02,-9.099814890488672398e-05,6.558921493190711383e-01,5.277571424006644030e-02,1.028541469730259311e-01,1.028541469730259311e-01,1.601485888515873413e+01,1.184980412955002294e+01,2.861151136264587080e+02,5.795178327345217560e-03,5.732585338262251870e-04,1.775058639805207213e-05,1.775058639805207213e-05,1.592657150699889534e+01,1.185350617007702567e+01,5.812243694525897654e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,5.742029761363225127e-03,8.807598620422593325e-03,3.700000000000000000e+02,5.963077400000000807e+02,7.845687914690194553e+00
2.012040500000000000e+07,2.941711999999999989e+02,2.347511300000000034e+01,1.889101724283039768e-02,7.115406327603720271e+00,1.045579011217202918e+02,-1.154687399030464157e+01,1.140209855625478772e-03,1.012742256818505550e-03,1.306820670188862943e-03,1.064511626842588659e-03,1.306820670188862943e-03,1.064511626842588659e-03,-9.803078116810073905e-02,-4.683155261405440306e-02,-2.828968873716323747e-04,1.274208497439059395e-01,1.406224427446105540e+00,2.305108865140591767e+00,2.305108865140591767e+00,4.004179031273777944e+00,2.255864033141222080e+01,2.975804638041517478e+02,9.778103114817984776e-03,3.477198524894701924e-05,6.407677160233198315e-05,6.407677160233198315e-05,3.597335883071248741e+00,2.276632310795736203e+01,1.103265923704416576e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.092553084892701996e-02,1.825378473515806149e-02,3.700000000000000000e+02,3.614350999999999772e+02,7.030197397695495454e+01
2.012040600000000000e+07,2.394367700000000241e+02,3.431924999999999670e+01,2.623244818472797446e-01,-8.690237019423515008e+00,1.100077711173105826e+02,1.056110903536250044e+04,1.364118469025035058e-03,1.458807512600604874e-03,1.146568319780568498e-03,1.218130952055230653e-03,1.146568319780568498e-03,1.218130952055230653e-03,1.743889051896714559e-03,1.513485377371684600e-02,-7.775680453229182629e-05,4.589989676498134608e-01,-6.722778716571470997e-03,-6.628091781423153632e-03,-6.628091781423153632e-03,1.201746178901221640e+01,1.114883055924877908e+01,2.853354050327323534e+02,5.355595612350338292e-03,2.829695790778739709e-04,3.573559631877178263e-05,3.573559631877178263e-05,1.202289444487857573e+01,1.114900973159387831e+01,5.354675096749499617e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,5.288899453889273940e-03,7.793650177385460544e-03,3.700000000000000000e+02,5.426329299999999876e+02,-1.453980815246109781e+00
2.012040600000000000e+07,2.940869999999999891e+02,2.170846600000000137e+01,4.122417919586564977e-02,3.052351953046297695e+00,8.051672532497761381e+01,-7.107379465922798545e+01,1.073526490156962755e-03,1.093959875995997129e-03,1.129112710709351871e-03,1.107343803808720105e-03,1.129112710709351871e-03,1.107343803808720105e-03,-4.094032392341196563e-02,-1.376214939101799706e-02,-1.493988181468298743e-04,1.878805480251246607e-01,5.684967708332704373e-01,1.023307436274020432e+00,1.023307436274020432e+00,5.680418309671694921e+00,2.468142543048975313e+01,3.006831597286627016e+02,1.510044192690363808e-02,5.594632611703561411e-05,6.475192913206314824e-05,6.475192913206314824e-05,5.474877983699970585e+00,2.470465725817632574e+01,1.535264145629040324e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.522753891079055288e-02,1.956281260963561516e-02,3.700000000000000000e+02,4.834407700000000432e+02,7.687061648972128580e+01
2.012040700000000000e+07,2.940030799999999545e+02,1.984384700000000024e+01,2.462166661122383235e-02,2.817076543560586899e+00,7.264091035580231903e+01,-3.373843630246309289e+01,1.094550327478642634e-03,1.035630381854680312e-03,1.188045472934448534e-03,1.077397722814908308e-03,1.188045472934448534e-03,1.077397722814908308e-03,-4.834272251901892276e-02,-1.643961487077014519e-02,-1.746542615897520826e-04,1.457721467218795752e-01,7.446114939963019985e-01,1.501894914225198274e+00,1.501894914225198274e+00,4.529721149135357727e+00,2.577480330333031588e+01,3.019089510490463795e+02,1.577118662166070856e-02,3.998413898513540079e-05,6.473746389932802305e-05,6.473746389932802305e-05,4.271903034117525699e+00,2.581833279674623327e+01,1.623364341214497339e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.612433391861708282e-02,2.098847241084057791e-02,3.700000000000000000e+02,5.039015200000000050e+02,8.376662239860006309e+01
2.012040700000000000e+07,2.413984700000000316e+02,3.310457000000000249e+01,5.411940972764744257e-02,-6.817507772443279102e+00,2.749380780965408633e+01,2.028544361861816583e+02,1.003579902420159535e-03,1.124999249158229646e-03,9.994550911055890066e-04,1.118320004062505878e-03,9.994550911055890066e-04,1.118320004062505878e-03,1.891871036640746517e-02,2.634147384285159127e-02,-4.322438751042858310e-05,2.100846480732914967e-01,-3.500046653214979875e-01,-3.450750267830148266e-01,-3.450750267830148266e-01,6.263603826041132194e+00,1.413183953836494311e+01,2.887973955303392017e+02,8.032424400427722044e-03,6.618115741694462781e-05,6.163122908683316896e-05,6.163122908683316896e-05,6.393059121685045199e+00,1.414808224191574482e+01,8.005771339301243419e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.958757782961531010e-03,9.328823784009817113e-03,3.700000000000000000e+02,2.447490200000000300e+02,1.216906415844353617e+01
2.012040800000000000e+07,2.939965200000000323e+02,1.891635100000000236e+01,2.458933501146973871e-02,6.895811452883498838e+00,9.714424708340671089e+01,-1.889747437446548872e+01,1.183657325067874596e-03,1.036020775818518496e-03,1.306548371298443638e-03,1.077595110916178354e-03,1.306548371298443638e-03,1.077595110916178354e-03,-8.292756126042721831e-02,-4.016218784088149835e-02,-2.332361927060548363e-04,1.460785031494619968e-01,8.302938762135503303e-01,1.444348813433939727e+00,1.444348813433939727e+00,4.538358557708959573e+00,2.563863946666100446e+01,3.015875014870048290e+02,1.476210624364658608e-02,4.007789509470965163e-05,6.473339992362105296e-05,6.473339992362105296e-05,4.175990830243435425e+00,2.578166438670592697e+01,1.559270312112566795e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.558713828043279369e-02,2.172904880778695966e-02,3.700000000000000000e+02,4.814224500000000262e+02,8.716032244561777986e+01
2.012040900000000000e+07,2.942873200000000224e+02,1.795775599999999983e+01,4.130195339314653852e-02,1.021096756066258848e+01,1.159027751315481822e+02,-3.263132685038191738e+01,1.209826109858633909e-03,1.095860639145846424e-03,1.279124959056359475e-03,1.108673139301464584e-03,1.279124959056359475e-03,1.108673139301464584e-03,-8.555933784541110143e-02,-4.600238418913499966e-02,-2.152762678536996189e-04,1.890434556775275887e-01,6.127226289713054719e-01,1.096097319416503124e+00,1.096097319416503124e+00,5.710615449666174293e+00,2.556405635660320286e+01,3.016383995368164506e+02,1.545421234476864608e-02,5.653644900553142028e-05,6.500904799119550429e-05,6.500904799119550429e-05,5.365761571569441557e+00,2.568811057049549618e+01,1.603474591164791643e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.602823847675505925e-02,2.188213842359371802e-02,3.700000000000000000e+02,4.238849000000000160e+02,8.775114806141795043e+01
2.012041000000000000e+07,2.939977700000000027e+02,1.736420400000000086e+01,5.174001388919709232e-02,9.801257846198186741e+00,1.301845628810163475e+02,-4.536285359221388092e+01,1.223747438059941475e-03,1.128828105345348236e-03,1.264408353482616293e-03,1.124882208295048753e-03,1.264408353482616293e-03,1.124882208295048753e-03,-7.925337110530678020e-02,-3.950989096596643074e-02,-2.163952525990097471e-04,2.114862274347547311e-01,5.005858092509520851e-01,9.100489134905970223e-01,9.100489134905970223e-01,6.294595236576391528e+00,2.593573288194914994e+01,3.020488787990475430e+02,1.564762584213067256e-02,6.753447969642145427e-05,6.477216388764651868e-05,6.477216388764651868e-05,5.979446296140383588e+00,2.602406930839555343e+01,1.613144351024399514e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.612397110055790311e-02,2.211093608922725176e-02,3.700000000000000000e+02,3.353180800000000090e+02,8.881250951022371964e+01
2.012041100000000000e+07,2.921573999999999955e+02,1.622718199999999911e+01,4.700297237553385105e-02,4.382059287860434971e+00,1.084347150878305115e+02,-6.414055194076900079e+01,1.051721194004532527e-03,1.114113061291664361e-03,1.114412927978383544e-03,1.118033543904693033e-03,1.114412927978383544e-03,1.118033543904693033e-03,-5.327914156134312684e-02,-1.856923546985349976e-02,-1.894725498761897116e-04,2.014085334086575252e-01,7.777365414033265978e-01,1.237451643800626666e+00,1.237451643800626666e+00,6.034080331848377554e+00,2.655664116778524431e+01,3.028181079627963754e+02,1.642624374283829791e-02,6.244420312788088979e-05,6.512416842463286453e-05,6.512416842463286453e-05,5.797576754212027339e+00,2.659015995421941625e+01,1.676825512746133590e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.656905877482066011e-02,2.208285579356955228e-02,3.700000000000000000e+02,3.518763999999999896e+02,8.878386238262319807e+01
2.012041100000000000e+07,2.428002799999999866e+02,3.272066999999999837e+01,2.847905596442950465e-02,4.970556435730431488e+00,6.083836642401517736e+01,-3.533003695005730549e+01,1.105266392967369947e-03,1.043069351813738716e-03,1.199452120628841057e-03,1.077822931228271776e-03,1.199452120628841057e-03,1.077822931228271776e-03,-4.974341131084000778e-02,-2.641245238423208658e-02,-1.319766717980303298e-04,1.535085741200415133e-01,7.041575443192553685e-01,1.235382809017090633e+00,1.235382809017090633e+00,4.753082251281237625e+00,1.598841109772450864e+01,2.906009800898560798e+02,7.680544123570334607e-03,4.179952443366116108e-05,6.231714863047470147e-05,6.231714863047470147e-05,4.488612061291153310e+00,1.605658521204060207e+01,8.021193775459161540e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.977144572044809340e-03,1.163518322957112286e-02,3.700000000000000000e+02,5.499877999999999929e+02,3.029746580347022800e+01
2.012041200000000000e+07,2.412565899999999885e+02,3.334330700000000292e+01,2.073798164285977144e-02,-1.223776593002388502e+00,2.287577623462350829e+01,-5.333732164579012078e+02,9.725524986002766345e-04,1.012556671966763008e-03,1.026991550934331027e-03,1.061310031822041517e-03,1.026991550934331027e-03,1.061310031822041517e-03,-2.488923794476332468e-03,7.622624108269689808e-03,-5.803100827623776180e-05,1.299619433453938766e-01,9.472554525600784814e-02,1.829916024300295985e-01,1.829916024300295985e-01,4.084192169350547630e+00,1.453469759543492046e+01,2.892236918973437696e+02,8.154701249739519306e-03,3.473195731145887452e-05,6.187448220995898571e-05,6.187448220995898571e-05,4.055871807094344028e+00,1.453211576266079419e+01,8.174356732806182732e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.132436194390531281e-03,9.894614319855698711e-03,3.700000000000000000e+02,5.126128999999999678e+02,1.718864150490583853e+01
2.012041200000000000e+07,2.903836000000000013e+02,1.457058800000000076e+01,4.472633421139701054e-02,5.569828785588562425e+00,9.509841165915079841e+01,-5.711855992006250915e+01,1.134165428581608483e-03,1.107346387088716053e-03,1.173999267379648810e-03,1.114797478013357249e-03,1.173999267379648810e-03,1.114797478013357249e-03,-5.555718952611878036e-02,-2.420954475105759410e-02,-1.705026630434082111e-04,1.967650290962457693e-01,5.483168816231811515e-01,1.158562356401003912e+00,1.158562356401003912e+00,5.912946311999911941e+00,2.674519973349316615e+01,3.032018219757673592e+02,1.748239886462972167e-02,6.020252733939543497e-05,6.523892107127712511e-05,6.523892107127712511e-05,5.662205864492428908e+00,2.679224508468973909e+01,1.781372924466400123e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.768087645529100443e-02,2.257192405194289805e-02,3.700000000000000000e+02,4.293030999999999722e+02,9.091499869796528799e+01
2.012041300000000000e+07,2.398537900000000036e+02,3.345752000000000237e+01,7.622682413662189294e-02,-6.948380741824200513e+00,1.680852162833365426e+01,2.880208819123465673e+02,1.070127372471504522e-03,1.182860804561042126e-03,1.037641981020447557e-03,1.143487166889734343e-03,1.037641981020447557e-03,1.143487166889734343e-03,1.885997294353966916e-02,2.262618948074689509e-02,-2.226269712367982541e-05,2.493804460208604856e-01,-2.465099008617476217e-01,-2.430379336915686195e-01,-2.430379336915686195e-01,7.251023718202634250e+00,1.364083644105420490e+01,2.883763177698057802e+02,8.445762217154227647e-03,8.891984146086576884e-05,5.957688584324322129e-05,5.957688584324322129e-05,7.359253911602619880e+00,1.365066180895593106e+01,8.436094694926924917e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.413502974828476408e-03,9.115358857872216461e-03,3.700000000000000000e+02,3.070424199999999928e+02,1.019726063913579139e+01
2.012041300000000000e+07,2.901770000000000209e+02,1.347595700000000107e+01,3.805409947137099180e-02,3.046091090967133486e-01,7.277133937676802589e+01,-1.002024812476587954e+02,1.080419124353215873e-03,1.084961333404543078e-03,1.115362130963212881e-03,1.103626913209516600e-03,1.115362130963212881e-03,1.103626913209516600e-03,-2.729278917121676432e-02,-1.437820683725359342e-03,-1.416259404628882979e-04,1.813467170943449669e-01,3.794732023504068241e-01,8.425535040053899749e-01,8.425535040053899749e-01,5.505371254356001387e+00,2.696976671432327066e+01,3.034771391554846218e+02,1.774644265896683365e-02,5.321522016194979221e-05,6.534827403370432322e-05,6.534827403370432322e-05,5.350182446029715599e+00,2.697168789956549517e+01,1.793568021119599024e-02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.779968052077774560e-02,2.197339980274652660e-02,3.700000000000000000e+02,3.976772200000000339e+02,8.819780745026096724e+01
2.012041400000000000e+07,2.904079299999999648e+02,1.333980799999999789e+01,6.415542268710028306e-02,4.775093063110370295e+00,1.150224224454811548e+02,-9.487372621652505700e+01,1.220021831995897260e-03,1.164070874585053806e-03,1.223270461982776296e-03,1.141263996707768836e-03,1.223270461982776296e-03,1.141263996707768836e-03,-4.893932864311933972e-02,-1.734296151889133664e-02,-1.722873582662652592e-04,2.354497384773324709e-01,3.014881861483700298e-01,5.661443752282515618e-01,5.661443752282515618e-01,6.900902761368618243e+00,2.675165323317975208e+01,3.031492102287709258e+02,1.715925349786662918e-02,8.098345997851078633e-05,6.406876504295014373e-05,6.406876504295014373e-05,6.688713641885046357e+00,2.677570088039982465e+01,1.739814612341695696e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.739041450364515670e-02,2.230984613735632199e-02,3.700000000000000000e+02,4.225572999999999979e+02,8.973315030418123683e+01
2.012041400000000000e+07,2.382162200000000212e+02,3.266179000000000343e+01,2.710119810380020589e-01,2.473047030744811803e+00,1.382129372458595924e+02,-8.940025270668002122e+02,1.392426319148493217e-03,1.471393792972812290e-03,1.167851830074511212e-03,1.221689478845866149e-03,1.167851830074511212e-03,1.221689478845866149e-03,-2.115034396243892223e-02,-4.258126313232839938e-03,-9.685454446560315498e-05,4.695376287079780497e-01,5.904506925309349619e-02,1.149180695580084149e-01,1.149180695580084149e-01,1.224069532778169922e+01,1.346128023802788221e+01,2.878447555235871391e+02,6.438272680043177244e-03,2.959609430211375836e-04,3.512271938813672090e-05,3.512271938813672090e-05,1.217151051503471315e+01,1.346217451593457781e+01,6.458613757998615465e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,6.384624482255654015e-03,9.479323233577113816e-03,3.700000000000000000e+02,4.290200200000000450e+02,1.348210192535183438e+01
2.012041500000000000e+07,2.934461400000000140e+02,1.591595700000000058e+01,2.461463220729128432e-01,2.569830394118574546e+01,2.656187108981821439e+02,-2.169339366492581860e+02,1.496480693320543674e-03,1.460351921232676872e-03,1.271522982642291511e-03,1.228530554724384513e-03,1.271522982642291511e-03,1.228530554724384513e-03,-8.489391151074895947e-02,-4.757551793859313843e-02,-2.027927832196188595e-04,4.597423207650999100e-01,1.566838790011420013e-01,3.024602640781418050e-01,3.024602640781418050e-01,1.203056355472470962e+01,2.575545958454313222e+01,3.019205300765705715e+02,1.594173613709798029e-02,2.845413660993124038e-04,3.947765469572359347e-05,3.947765469572359347e-05,1.180546579313650923e+01,2.579057670625127230e+01,1.609142444651482165e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.608009153628555885e-02,2.224978933812893703e-02,3.700000000000000000e+02,1.837754699999999843e+02,8.952553518928098697e+01
2.012041500000000000e+07,2.397869700000000250e+02,3.311995999999999896e+01,1.687295711896880934e-01,-1.164511051252837781e+01,4.141522460535222194e+01,6.256402958701484067e+02,1.239857009064769793e-03,1.347746477848652934e-03,1.107617070499591601e-03,1.197011364277714325e-03,1.107617070499591601e-03,1.197011364277714325e-03,1.911034449633094295e-02,2.537550886823152982e-02,-3.667880577370337945e-05,3.693932180461698689e-01,-1.134837374046983038e-01,-1.118853764088886260e-01,-1.118853764088886260e-01,1.006204002942670783e+01,1.293133383163535655e+01,2.874925499773291904e+02,7.468408138179465430e-03,1.853742573927742807e-04,4.700810955051078107e-05,4.700810955051078107e-05,1.013584306379096844e+01,1.293640575564819528e+01,7.461076970291075430e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.427292169331307925e-03,8.593326492700871511e-03,3.700000000000000000e+02,5.387625000000000455e+02,6.051012274913109223e+00
2.012041600000000000e+07,2.969102200000000380e+02,1.611821000000000126e+01,2.717106749109056696e-01,2.620403872782354782e+01,2.985018668193587814e+02,-2.434636936313955857e+02,1.366400432386511181e-03,1.487266151038568697e-03,1.160201757487840275e-03,1.232663424341746364e-03,1.160201757487840275e-03,1.232663424341746364e-03,-8.596253180049386045e-02,-4.615623994011782555e-02,-2.168060855845713826e-04,4.825737127239936863e-01,2.441330628542179859e-01,4.632577017192650581e-01,4.632577017192650581e-01,1.251323389157374244e+01,2.566706581826457523e+01,3.017137824435549760e+02,1.529732661304662386e-02,3.129429007925160181e-04,3.673395469876417188e-05,3.673395469876417188e-05,1.229917435277600823e+01,2.569804386840411325e+01,1.544283737818951362e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.517272237878783403e-02,2.208031927788227378e-02,3.700000000000000000e+02,3.316930200000000468e+02,8.878450029536830357e+01
2.012041600000000000e+07,2.411052600000000155e+02,3.369164299999999912e+01,1.415450817650915072e-02,-1.285725133112964214e+00,7.042128323566605452e+00,1.572139090448433763e+02,8.758896690111092360e-04,9.899389699012336487e-04,9.277845218167700978e-04,1.050721276783075312e-03,9.277845218167700978e-04,1.050721276783075312e-03,5.974905486082003614e-03,9.691177048269661309e-03,-2.159991753731111780e-05,1.071889519347943159e-01,-4.516139791808991832e-01,-4.452532248914015667e-01,-4.452532248914015667e-01,3.406820474438283508e+00,1.372850416774889482e+01,2.885102204023834247e+02,8.707306268967283935e-03,3.011035878644886558e-05,6.282205376020238779e-05,6.282205376020238779e-05,3.492045878941313131e+00,1.373621199910098767e+01,8.690126877777960834e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.665087851408660724e-03,9.354104322839427305e-03,3.700000000000000000e+02,5.382142299999999295e+02,1.266908303914151901e+01
2.012041700000000000e+07,2.998009600000000319e+02,1.397430199999999978e+01,1.372980766716158652e-01,2.841126439494250988e+01,2.267712485221676673e+02,-9.111347098204844031e+01,1.269245127549439769e-03,1.314831546450537193e-03,1.194571165087060516e-03,1.195428228313596443e-03,1.194571165087060516e-03,1.195428228313596443e-03,-1.130539591338168837e-01,-7.033015978889536890e-02,-2.315849332417130042e-04,3.436334338738065708e-01,4.867453064402318397e-01,8.867341507859319849e-01,8.867341507859319849e-01,9.476776636000153076e+00,2.547195109810405711e+01,3.015957290821448851e+02,1.573025130337219607e-02,1.618775855829697235e-04,5.378540842477484300e-05,5.378540842477484300e-05,9.154843354585175064e+00,2.557225214745182029e+01,1.606052514160882100e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.584814849095237191e-02,2.275485812297581636e-02,3.700000000000000000e+02,1.103016600000000125e+02,9.173775002890664609e+01
2.012041700000000000e+07,2.406631999999999891e+02,3.306942000000000093e+01,7.510601466017831351e-02,-7.664759797695706922e+00,1.178302266426057798e+01,2.380305636208110798e+02,1.058431555046332549e-03,1.179699839628547660e-03,1.028048182665609791e-03,1.142256124971549949e-03,1.028048182665609791e-03,1.142256124971549949e-03,2.250179736318524970e-02,2.510941487689249269e-02,-1.570154394306535472e-05,2.471949096100211074e-01,-2.982810189007094603e-01,-2.940798817395224862e-01,-2.940798817395224862e-01,7.197118250330584388e+00,1.378048518264421318e+01,2.885526043605770496e+02,8.650915641944185649e-03,8.754598126880534987e-05,5.976408068438008816e-05,5.976408068438008816e-05,7.326930839231882153e+00,1.379367941212893811e+01,8.642664960872356930e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.626158906717244779e-03,9.123048882814005847e-03,3.700000000000000000e+02,5.368074000000000296e+02,1.053346268160490062e+01
2.012041800000000000e+07,3.003675499999999943e+02,1.310413800000000073e+01,1.764661348924464676e-02,1.530349211023075462e+01,1.243035115760175415e+02,-6.155326540871352670e+00,1.273205061186502823e-03,1.012039011223088382e-03,1.474124232784860883e-03,1.065844482636202958e-03,1.474124232784860883e-03,1.065844482636202958e-03,-1.697519005755682986e-01,-1.045698059571652516e-01,-3.511094274966197032e-04,1.251736661230932190e-01,1.392398701510298320e+00,2.285278315053491216e+00,2.285278315053491216e+00,3.934618606394160167e+00,2.653634272424233131e+01,3.025667017399744623e+02,1.516362660747782101e-02,3.462049085223156550e-05,6.531246757567826333e-05,6.531246757567826333e-05,3.391222295228183192e+00,2.712777349234380608e+01,1.714944762427355468e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.714448912619458143e-02,2.566551676587572328e-02,3.700000000000000000e+02,3.441958599999999819e+02,1.041997551278886363e+02
